2459021.8555584378	0.9944667035379252	8.526252752958719e-05	193.7168181401091
2459021.8559492677	0.9945250384651816	8.52735082582263e-05	192.1937220629951
2459021.8563401084	0.9946293658977319	8.528320838560209e-05	190.6742511505827
2459021.856730944	0.9943932160036677	8.530123044280072e-05	189.15677117456073
2459021.85712178	0.994354462298287	8.53165634488328e-05	187.63955860117616
2459021.8575126096	0.9945291769659443	8.530348969877051e-05	186.12093523868663
2459021.857903451	0.9944510333706803	8.527717409450759e-05	184.59913080288771
2459021.858294281	0.9942862805582977	8.528608929256494e-05	183.07253321425378
2459021.8586851107	0.9945566866339596	8.530872699833633e-05	181.5393701100951
2459021.859075952	0.9944550957175995	8.52899381180652e-05	179.99777159695972
2459021.859466782	0.9947762206879723	8.53498355092179e-05	178.44598672534232
2459021.8598576174	0.994431818626277	8.533704385465863e-05	176.88210845970622
2459021.860248459	0.9944431216145612	8.528315506558077e-05	175.30429036852533
2459021.8606392946	0.9943192027358496	8.530815017985433e-05	173.71074237673446
2459021.861030124	0.9944360022378215	8.532765145295005e-05	172.09961938661027
2459021.8614209597	0.994486917392279	8.529101171020554e-05	170.46903627294273
2459021.8618117953	0.9946323207709885	8.531563107343725e-05	168.81717175124385
2459021.8622026253	0.9944599663090005	8.531081144821271e-05	167.14220891062826
2459021.862593461	0.9943664982575642	8.532390680911426e-05	165.4422076824574
2459021.8629843025	0.9943681425642871	8.530700148606045e-05	163.71524498334793
2459021.863375138	0.9943910761888701	8.534113486428759e-05	161.95944622762858
2459021.8637659736	0.9944656223087478	8.533261109889787e-05	160.17286221331452
2459021.89112443	0.9944153087705517	8.535178295722071e-05	8.911766231700433
2459021.891515265	0.9941999779902724	8.531114587359356e-05	7.382011740854037
2459021.8919060957	0.9943607648161387	8.529600432872617e-05	5.850578345923634
2459021.892296931	0.9943956703608564	8.5323187139873e-05	4.315626910869074
2459021.8926877663	0.9945014156873747	8.532916472225829e-05	2.7753707344159344
2459021.8930785963	0.9945244715366746	8.530548929318192e-05	1.2280190403203575
2459021.893469432	0.9942861332439012	8.529052754147974e-05	359.6717196777827
2459021.893860273	0.9944801049944061	8.531560714196605e-05	358.10465906005135
2459021.894251108	0.9943717129831692	8.532847037492473e-05	356.5250735304671
2459021.894641944	0.9943547238589737	8.528010598146317e-05	354.93113021161145
2459021.89503278	0.9942528792784263	8.529042559984263e-05	353.3210187805699
2459021.8954236098	0.9942932668036929	8.528954669046397e-05	351.69295341337147
2459021.8958144453	0.9942912441518957	8.527542753413044e-05	350.0450239486489
2459021.8962052804	0.994373723110933	8.528851947797688e-05	348.3753151004408
2459021.8965961104	0.9944152925834575	8.532079387999209e-05	346.6818994577236
2459021.896986952	0.9944991748883658	8.528113048806316e-05	344.9627552185544
2459021.897377793	0.9942083195876827	8.528800506596689e-05	343.2159818013091
2459021.897768623	0.9942955118661658	8.528793660085015e-05	341.4396833265777
2459021.8981594583	0.9944653945423876	8.528718978664723e-05	339.6318309690207
2459021.898550294	0.9942636972028446	8.526634233017506e-05	337.790502613011
2459021.898941124	0.994224389163531	8.529858689358612e-05	335.9137782018356
2459021.8993319594	0.9943171656546372	8.528206655245144e-05	333.99970506333216
2459021.899722801	0.9944312149126219	8.529589194106756e-05	332.0467488997897
2459021.90011363	0.994212392721523	8.527017960161947e-05	330.05360983912357
2459021.900504472	0.9944972419756241	8.528080034789608e-05	328.0187804082547
2459021.9008953073	0.9943015093237739	8.52837501453445e-05	325.94096853332366
2459021.9012861378	0.9943807101126222	8.52901059185798e-05	323.8187837543785
2459021.9016769733	0.9943428656726061	8.528281085934012e-05	321.6507798453115
2459021.9020678084	0.9941965021270939	8.528070855230416e-05	319.43560232969236
2459021.9024586384	0.9944379123587141	8.527543001686435e-05	317.17189366526105
2459021.9028494796	0.9941269995083399	8.537282633142923e-05	314.8581986657656
2459021.903240315	0.9942275499541475	8.531020763544411e-05	312.4947315816852
2459021.9036311507	0.9943786220262394	8.528148442294715e-05	310.0837058662284
2459021.9040219863	0.9942882299001745	8.529968007754103e-05	307.62754249169853
2459021.904412822	0.9941748352966303	8.527061439363058e-05	305.1286605216896
2459021.904803652	0.9942972273472996	8.527970686827124e-05	302.5895181279057
2459021.9051944874	0.9941410522848694	8.526589039006702e-05	300.0124563068441
2459021.9055853235	0.9941578917998837	8.525813237204533e-05	297.39993272295305
2459021.905976158	0.9943658822140203	8.529905327491391e-05	294.7543688254871
2459021.906367	0.9942659973541452	8.527519134898635e-05	292.07813728762665
2459021.9067578353	0.9943003982199806	8.526520207343624e-05	289.3741571747014
2459021.9071486653	0.9942579115731092	8.527486782348e-05	286.647615077065
2459021.907539501	0.9943479782254782	8.52718313190815e-05	283.90446838962896
2459021.907930336	0.9943907465174732	8.529641150360489e-05	281.1507836174361
2459021.908321166	0.9942626971670491	8.527185521378494e-05	278.3926377408058
2459021.9087120015	0.9944001311231143	8.529376946342871e-05	275.63597834340896
2459021.909102843	0.9944008839096815	8.529464650680855e-05	272.8868400542153
2459021.9094936787	0.9942019269092532	8.52937885183122e-05	270.15133500319695
2459021.9098845143	0.994258969107402	8.530183365033022e-05	267.4354553280001
2459021.9102753494	0.9942470064021728	8.52939311234364e-05	264.74519414324936
2459021.91066618	0.994180797218356	8.528244215501403e-05	262.08501180110136
2459021.9110570154	0.994267650920162	8.52766746129667e-05	259.4572613325867
2459021.9114478505	0.994243787282134	8.526933246924818e-05	256.8642808427299
2459021.9118386805	0.9943011955640921	8.528687126697797e-05	254.30839934435525
2459021.9122295217	0.9944745786270103	8.533028561444098e-05	251.79180620537716
2459021.9126203572	0.9942136418726578	8.527581633459482e-05	249.3169108333157
2459021.9130111933	0.9944473570456963	8.529630801798242e-05	246.88596898505546
2459021.9134020284	0.9944005123616164	8.530984808266846e-05	244.50128003918428
2459021.913792864	0.9943055666124031	8.529694902173925e-05	242.16514105101777
2459021.914183694	0.9944911963096134	8.529655557185056e-05	239.87938549470823
2459021.9145745295	0.9944446848073326	8.527018416856157e-05	237.64328291805253
2459021.9149653655	0.9944576004918283	8.527100301599287e-05	235.45545150457372
2459021.9153562	0.9943820509739851	8.528153600089204e-05	233.3144755483582
2459021.9157470306	0.9945644849467993	8.530194871959463e-05	231.21896385231358
2459021.9161378774	0.9945807652096216	8.530327210473486e-05	229.16738146191022
2459021.9165287074	0.9943642974560646	8.529281255691274e-05	227.15848875641956
2459021.9169195374	0.9944991419225278	8.528285024584067e-05	225.19078024192456
2459021.9173103785	0.9945726094881574	8.527162247274566e-05	223.26277965862124
2459021.917701208	0.9943881076354544	8.528257060205843e-05	221.373176359259
2459021.918092038	0.9945865217920355	8.533481963317175e-05	219.52025162569413
2459021.918482885	0.9945005095367027	8.528019460374491e-05	217.7020070689982
